latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
53.6331,113.6965,318.3,1.8,1.3,2025-05-29,0544,Aqua,MODIS,72,61.03,288.4,36.1,D,0
53.7532,114.3761,302,1.7,1.3,2025-05-29,0544,Aqua,MODIS,46,61.03,289.2,10.6,D,0
54.3429,117.3582,342.9,1.3,1.1,2025-05-29,0544,Aqua,MODIS,91,61.03,297.9,61.1,D,0
54.3464,117.3761,369.7,1.2,1.1,2025-05-29,0544,Aqua,MODIS,100,61.03,298.3,155.7,D,0
54.3499,117.3942,323.3,1.2,1.1,2025-05-29,0544,Aqua,MODIS,82,61.03,292.4,26.3,D,0
54.3125,117.2557,345.5,1.3,1.1,2025-05-29,0544,Aqua,MODIS,94,61.03,296.8,69.2,D,0
54.316,117.2736,364.3,1.3,1.1,2025-05-29,0544,Aqua,MODIS,100,61.03,296.4,131.6,D,0
54.2995,117.2429,333,1.3,1.1,2025-05-29,0544,Aqua,MODIS,49,61.03,295,37.6,D,0
54.2866,117.2302,354,1.3,1.1,2025-05-29,0544,Aqua,MODIS,97,61.03,297.6,92.6,D,0
54.3079,117.3383,328.6,1.3,1.1,2025-05-29,0544,Aqua,MODIS,80,61.03,292.9,32,D,0
54.2985,117.3437,319,1.3,1.1,2025-05-29,0544,Aqua,MODIS,72,61.03,292.6,20.3,D,0
54.2549,117.2284,338.2,1.3,1.1,2025-05-29,0544,Aqua,MODIS,91,61.03,296.4,48.7,D,0
53.9384,115.7516,313.4,1.5,1.2,2025-05-29,0544,Aqua,MODIS,64,61.03,291.4,18.5,D,0
53.9427,115.7716,309.1,1.5,1.2,2025-05-29,0544,Aqua,MODIS,38,61.03,291.7,12.9,D,0
53.9378,115.7824,335.5,1.5,1.2,2025-05-29,0544,Aqua,MODIS,57,61.03,295,55.1,D,0
53.9418,115.8016,335.8,1.5,1.2,2025-05-29,0544,Aqua,MODIS,58,61.03,292.4,56.6,D,0
53.9321,115.8085,323.1,1.5,1.2,2025-05-29,0544,Aqua,MODIS,60,61.03,289.6,31.9,D,0
54.2115,117.1796,321.4,1.3,1.1,2025-05-29,0544,Aqua,MODIS,58,61.03,293.4,21.4,D,0
53.9077,115.7994,351.2,1.5,1.2,2025-05-29,0544,Aqua,MODIS,96,61.03,296.8,103.8,D,0
53.9118,115.819,358.9,1.5,1.2,2025-05-29,0544,Aqua,MODIS,99,61.03,292.5,139,D,0
54.189,117.1717,318.5,1.3,1.1,2025-05-29,0544,Aqua,MODIS,68,61.03,295.4,17.8,D,0
54.2106,117.2811,314.7,1.3,1.1,2025-05-29,0544,Aqua,MODIS,60,61.03,294,15.6,D,0
54.1543,117.0501,321.1,1.3,1.1,2025-05-29,0544,Aqua,MODIS,61,61.03,292,22.7,D,0
54.1191,116.9273,319.8,1.3,1.1,2025-05-29,0544,Aqua,MODIS,43,61.03,292.8,21.4,D,0
54.123,116.9467,317.1,1.3,1.1,2025-05-29,0544,Aqua,MODIS,20,61.03,292.9,17,D,0
54.1133,116.9512,326.6,1.3,1.1,2025-05-29,0544,Aqua,MODIS,63,61.03,295.2,29.7,D,0
54.1318,117.0433,323.6,1.3,1.1,2025-05-29,0544,Aqua,MODIS,68,61.03,296,24.6,D,0
54.1354,117.0612,342,1.3,1.1,2025-05-29,0544,Aqua,MODIS,92,61.03,292.5,62.7,D,0
53.0527,112.39,312.5,2.2,1.4,2025-05-29,0544,Aqua,MODIS,56,61.03,298.6,15.3,D,0
53.0601,112.4195,312.9,2.2,1.4,2025-05-29,0544,Aqua,MODIS,63,61.03,298.4,16.9,D,0
53.7821,115.5011,304.9,1.5,1.2,2025-05-29,0544,Aqua,MODIS,30,61.03,291.7,8.5,D,0
53.7868,115.5231,305.9,1.5,1.2,2025-05-29,0544,Aqua,MODIS,41,61.03,292.6,8.2,D,0
53.0522,112.3946,314,2.2,1.4,2025-05-29,0544,Aqua,MODIS,73,61.03,298.6,21.8,D,0
53.0595,112.4241,311.4,2.2,1.4,2025-05-29,0544,Aqua,MODIS,63,61.03,298.5,16.3,D,0
54.1412,117.3065,368.7,1.3,1.1,2025-05-29,0544,Aqua,MODIS,100,61.03,295.8,152.3,D,0
54.1447,117.3247,323.4,1.3,1.1,2025-05-29,0544,Aqua,MODIS,34,61.03,289.9,25,D,0
53.9706,116.5084,332,1.4,1.2,2025-05-29,0544,Aqua,MODIS,41,61.03,293.1,39.4,D,0
53.9944,116.6248,319.9,1.4,1.2,2025-05-29,0544,Aqua,MODIS,72,61.03,293.3,23,D,0
53.9983,116.644,316.5,1.4,1.2,2025-05-29,0544,Aqua,MODIS,26,61.03,293.3,16.6,D,0
54.1318,117.3122,348.2,1.3,1.1,2025-05-29,0544,Aqua,MODIS,95,61.03,294,75.7,D,0
53.7243,115.393,312.3,1.5,1.2,2025-05-29,0544,Aqua,MODIS,55,61.03,289.9,18.5,D,0
53.9609,116.514,355.7,1.4,1.2,2025-05-29,0544,Aqua,MODIS,98,61.03,296.9,108.9,D,0
54.1225,117.318,362.8,1.3,1.1,2025-05-29,0544,Aqua,MODIS,100,61.03,301.3,125.3,D,0
54.1261,117.3364,429.8,1.3,1.1,2025-05-29,0544,Aqua,MODIS,100,61.03,307.9,678.8,D,0
53.8131,115.8594,317.1,1.5,1.2,2025-05-29,0544,Aqua,MODIS,73,61.03,297.9,17.8,D,0
53.8176,115.8805,356.7,1.5,1.2,2025-05-29,0544,Aqua,MODIS,98,61.03,299.4,128,D,0
53.9512,116.5198,334,1.4,1.2,2025-05-29,0544,Aqua,MODIS,69,61.03,296,43.1,D,0
54.0913,117.2129,322.2,1.3,1.1,2025-05-29,0544,Aqua,MODIS,67,61.03,294.8,22.5,D,0
54.095,117.2316,348,1.3,1.1,2025-05-29,0544,Aqua,MODIS,95,61.03,293.9,78,D,0
54.1131,117.3231,363.8,1.3,1.1,2025-05-29,0544,Aqua,MODIS,100,61.03,296.6,132.4,D,0
54.1167,117.3416,437.6,1.3,1.1,2025-05-29,0544,Aqua,MODIS,100,61.03,306.5,793.5,D,0
54.1203,117.3596,325.3,1.3,1.1,2025-05-29,0544,Aqua,MODIS,78,61.03,285.2,30.2,D,0
54.3103,118.3504,318,1.2,1.1,2025-05-29,0544,Aqua,MODIS,77,61.03,296.2,14.8,D,0
54.3135,118.3673,340.4,1.2,1.1,2025-05-29,0544,Aqua,MODIS,92,61.03,298.8,50.2,D,0
54.0231,116.9253,317.2,1.3,1.1,2025-05-29,0544,Aqua,MODIS,59,61.03,294.4,17,D,0
54.0783,117.2005,324.7,1.3,1.1,2025-05-29,0544,Aqua,MODIS,71,61.03,295,27,D,0
54.0819,117.2187,313.9,1.3,1.1,2025-05-29,0544,Aqua,MODIS,32,61.03,292.1,14,D,0
54.3044,118.3721,310.2,1.2,1.1,2025-05-29,0544,Aqua,MODIS,43,61.03,295.1,6.7,D,0
53.5292,114.6727,334.1,1.7,1.3,2025-05-29,0544,Aqua,MODIS,64,61.03,297.2,60.1,D,0
53.5344,114.6958,343.4,1.7,1.3,2025-05-29,0544,Aqua,MODIS,86,61.03,298.8,89.8,D,0
53.5397,114.7192,346.7,1.7,1.3,2025-05-29,0544,Aqua,MODIS,94,61.03,298.7,105.7,D,0
53.545,114.7427,327,1.7,1.3,2025-05-29,0544,Aqua,MODIS,84,61.03,293.7,45,D,0
53.5136,114.6571,324.8,1.7,1.3,2025-05-29,0544,Aqua,MODIS,72,61.03,296,38.8,D,0
53.5187,114.6797,324.3,1.7,1.3,2025-05-29,0544,Aqua,MODIS,59,61.03,298.5,35.1,D,0
53.5292,114.726,328,1.7,1.3,2025-05-29,0544,Aqua,MODIS,53,61.03,297.7,41.5,D,0
53.5347,114.7501,351.8,1.7,1.3,2025-05-29,0544,Aqua,MODIS,96,61.03,292.7,128.3,D,0
53.9382,116.6143,320.9,1.4,1.2,2025-05-29,0544,Aqua,MODIS,42,61.03,297.8,19.4,D,0
53.9423,116.6342,338.3,1.4,1.2,2025-05-29,0544,Aqua,MODIS,91,61.03,296.7,54.8,D,0
53.5242,114.7564,343.2,1.7,1.3,2025-05-29,0544,Aqua,MODIS,84,61.03,296.8,88.1,D,0
53.5296,114.7803,334.6,1.7,1.3,2025-05-29,0544,Aqua,MODIS,68,61.03,291.1,64.1,D,0
53.9284,116.6198,341,1.4,1.2,2025-05-29,0544,Aqua,MODIS,92,61.03,299.8,59.7,D,0
53.9326,116.6397,331.2,1.4,1.2,2025-05-29,0544,Aqua,MODIS,74,61.03,297.1,36.7,D,0
53.9676,116.8103,325.4,1.3,1.1,2025-05-29,0544,Aqua,MODIS,83,61.03,293.4,31.6,D,0
54.0315,117.1249,323.5,1.3,1.1,2025-05-29,0544,Aqua,MODIS,82,61.03,295,23.9,D,0
54.0353,117.1438,332.6,1.3,1.1,2025-05-29,0544,Aqua,MODIS,88,61.03,294.6,39.8,D,0
54.0391,117.1624,327.6,1.3,1.1,2025-05-29,0544,Aqua,MODIS,57,61.03,291.8,30.3,D,0
53.5292,114.7336,339.8,1.7,1.3,2025-05-29,0544,Aqua,MODIS,71,61.03,297,70.9,D,0
53.5346,114.7579,345.7,1.7,1.3,2025-05-29,0544,Aqua,MODIS,76,61.03,290.2,96.6,D,0
53.8986,116.4696,319.5,1.4,1.2,2025-05-29,0544,Aqua,MODIS,39,61.03,293.7,20.6,D,0
53.9264,116.6063,329.4,1.4,1.2,2025-05-29,0544,Aqua,MODIS,66,61.03,298.5,30,D,0
53.9303,116.6258,351.2,1.4,1.2,2025-05-29,0544,Aqua,MODIS,96,61.03,299.8,89.5,D,0
53.9648,116.797,319.4,1.3,1.1,2025-05-29,0544,Aqua,MODIS,78,61.03,293.6,22.3,D,0
53.9687,116.8166,316.2,1.3,1.1,2025-05-29,0544,Aqua,MODIS,75,61.03,292.2,18.4,D,0
54.0315,117.1321,335.9,1.3,1.1,2025-05-29,0544,Aqua,MODIS,89,61.03,295.3,46.3,D,0
54.0352,117.1511,335.5,1.3,1.1,2025-05-29,0544,Aqua,MODIS,89,61.03,293.6,45.8,D,0
53.524,114.764,353.1,1.7,1.3,2025-05-29,0544,Aqua,MODIS,89,61.03,296.9,127.8,D,0
53.5939,115.0813,332.3,1.6,1.2,2025-05-29,0544,Aqua,MODIS,70,61.03,295.1,54.5,D,0
53.6134,115.1707,340.3,1.6,1.2,2025-05-29,0544,Aqua,MODIS,77,61.03,291.8,72.7,D,0
53.8889,116.4755,318.1,1.4,1.2,2025-05-29,0544,Aqua,MODIS,42,61.03,293.5,18.1,D,0
53.9207,116.6318,339.1,1.4,1.2,2025-05-29,0544,Aqua,MODIS,91,61.03,298.1,52.7,D,0
53.9436,116.7449,315.2,1.3,1.1,2025-05-29,0544,Aqua,MODIS,74,61.03,293.5,16.6,D,0
53.5187,114.7943,349.6,1.7,1.3,2025-05-29,0544,Aqua,MODIS,92,61.03,296.5,115.1,D,0
53.5239,114.8176,341.9,1.6,1.3,2025-05-29,0544,Aqua,MODIS,88,61.03,287,90.1,D,0
53.6031,115.177,359.3,1.6,1.2,2025-05-29,0544,Aqua,MODIS,99,61.03,295,153.9,D,0
53.9339,116.7504,310.6,1.3,1.1,2025-05-29,0544,Aqua,MODIS,33,61.03,294.5,11,D,0
53.4824,114.6851,340.9,1.7,1.3,2025-05-29,0544,Aqua,MODIS,45,61.03,298.4,76.8,D,0
53.5133,114.8234,335.3,1.6,1.3,2025-05-29,0544,Aqua,MODIS,68,61.03,295.6,65,D,0
53.5186,114.8473,344.7,1.6,1.3,2025-05-29,0544,Aqua,MODIS,87,61.03,289.2,101.8,D,0
53.4666,114.6686,342.1,1.7,1.3,2025-05-29,0544,Aqua,MODIS,78,61.03,294.6,85.9,D,0
53.5081,114.8537,342.1,1.6,1.3,2025-05-29,0544,Aqua,MODIS,87,61.03,291.4,94,D,0
53.5921,115.2334,333.7,1.6,1.2,2025-05-29,0544,Aqua,MODIS,59,61.03,293.5,51.6,D,0
53.5968,115.2548,325,1.6,1.2,2025-05-29,0544,Aqua,MODIS,22,61.03,293.5,32.2,D,0
53.8797,116.59,356.7,1.4,1.2,2025-05-29,0544,Aqua,MODIS,98,61.03,302.6,110.6,D,0
53.8839,116.6103,349.1,1.4,1.2,2025-05-29,0544,Aqua,MODIS,95,61.03,299.4,79.9,D,0
53.8878,116.6294,346,1.4,1.2,2025-05-29,0544,Aqua,MODIS,94,61.03,295.3,73,D,0
53.9864,117.1177,316.9,1.3,1.1,2025-05-29,0544,Aqua,MODIS,49,61.03,294.2,15.8,D,0
53.9902,117.1368,317.4,1.3,1.1,2025-05-29,0544,Aqua,MODIS,56,61.03,292.5,16.5,D,0
53.4875,114.815,338.9,1.7,1.3,2025-05-29,0544,Aqua,MODIS,51,61.03,297,67.1,D,0
53.4926,114.8377,358.8,1.6,1.3,2025-05-29,0544,Aqua,MODIS,92,61.03,292.6,155.7,D,0
53.5527,115.1076,324.8,1.6,1.2,2025-05-29,0544,Aqua,MODIS,82,61.03,289.6,39.2,D,0
53.5916,115.284,340.1,1.6,1.2,2025-05-29,0544,Aqua,MODIS,89,61.03,291.4,76.3,D,0
53.2846,113.9834,325,1.8,1.3,2025-05-29,0544,Aqua,MODIS,57,61.03,294.9,44.4,D,0
53.3076,114.0818,367.2,1.8,1.3,2025-05-29,0544,Aqua,MODIS,100,61.03,295.1,236.3,D,0
53.3134,114.1065,351.4,1.8,1.3,2025-05-29,0544,Aqua,MODIS,65,61.03,290.7,140.1,D,0
53.4719,114.7989,351,1.7,1.3,2025-05-29,0544,Aqua,MODIS,96,61.03,297.4,114.5,D,0
53.4771,114.8218,369,1.7,1.3,2025-05-29,0544,Aqua,MODIS,100,61.03,296.9,214.4,D,0
53.5765,115.2683,331.5,1.6,1.2,2025-05-29,0544,Aqua,MODIS,71,61.03,291.3,48.1,D,0
53.5813,115.2903,328.3,1.6,1.2,2025-05-29,0544,Aqua,MODIS,54,61.03,289.3,41.5,D,0
53.8564,116.5823,333.5,1.4,1.2,2025-05-29,0544,Aqua,MODIS,83,61.03,296.4,43.2,D,0
53.8601,116.6005,357.2,1.4,1.2,2025-05-29,0544,Aqua,MODIS,99,61.03,299.5,116.4,D,0
53.2968,114.089,333.7,1.8,1.3,2025-05-29,0544,Aqua,MODIS,39,61.03,289.7,62.6,D,0
53.4563,114.7825,322,1.7,1.3,2025-05-29,0544,Aqua,MODIS,54,61.03,296.3,26.6,D,0
53.4614,114.8051,343.1,1.7,1.3,2025-05-29,0544,Aqua,MODIS,93,61.03,296.9,84.5,D,0
53.566,115.2739,336.9,1.6,1.2,2025-05-29,0544,Aqua,MODIS,90,61.03,291.9,65.8,D,0
53.5709,115.296,355.6,1.6,1.2,2025-05-29,0544,Aqua,MODIS,98,61.03,293.2,137.8,D,0
53.8505,116.6066,390.9,1.4,1.2,2025-05-29,0544,Aqua,MODIS,100,61.03,298.6,314,D,0
53.4136,114.648,335.6,1.7,1.3,2025-05-29,0544,Aqua,MODIS,67,61.03,297.6,64.2,D,0
53.4189,114.6712,336.3,1.7,1.3,2025-05-29,0544,Aqua,MODIS,74,61.03,297.7,64.6,D,0
53.4508,114.8112,325.2,1.7,1.3,2025-05-29,0544,Aqua,MODIS,48,61.03,293.5,32.2,D,0
53.4918,114.9933,332.8,1.6,1.3,2025-05-29,0544,Aqua,MODIS,68,61.03,287.5,61.9,D,0
53.5121,115.0838,315.9,1.6,1.2,2025-05-29,0544,Aqua,MODIS,57,61.03,286.8,25.6,D,0
53.5655,115.3245,314.9,1.6,1.2,2025-05-29,0544,Aqua,MODIS,72,61.03,292.3,22.7,D,0
53.4031,114.6547,322.3,1.7,1.3,2025-05-29,0544,Aqua,MODIS,40,61.03,295.3,31.9,D,0
53.8625,116.7698,325.5,1.3,1.1,2025-05-29,0544,Aqua,MODIS,63,61.03,306.2,26.3,D,0
53.4144,114.6513,343.9,1.7,1.3,2025-05-29,0544,Aqua,MODIS,93,61.03,298.4,97,D,0
53.4196,114.6747,326.6,1.7,1.3,2025-05-29,0544,Aqua,MODIS,69,61.03,297.3,40.4,D,0
53.4911,114.9979,339.4,1.6,1.3,2025-05-29,0544,Aqua,MODIS,72,61.03,287.7,80.5,D,0
53.5109,115.0883,314.8,1.6,1.2,2025-05-29,0544,Aqua,MODIS,25,61.03,287,23.1,D,0
53.8645,116.7732,328.7,1.3,1.1,2025-05-29,0544,Aqua,MODIS,77,61.03,304.9,29,D,0
53.2842,114.1301,337.1,1.8,1.3,2025-05-29,0544,Aqua,MODIS,32,61.03,289.4,75.5,D,0
53.4039,114.6581,332.3,1.7,1.3,2025-05-29,0544,Aqua,MODIS,82,61.03,295.6,58.4,D,0
53.4658,114.937,364.4,1.6,1.3,2025-05-29,0544,Aqua,MODIS,100,61.03,293.2,184.2,D,0
53.4708,114.9593,344.5,1.6,1.3,2025-05-29,0544,Aqua,MODIS,88,61.03,290.1,89.5,D,0
53.9118,117.0629,324.5,1.3,1.1,2025-05-29,0544,Aqua,MODIS,63,61.03,292.1,28,D,0
53.9155,117.0817,358,1.3,1.1,2025-05-29,0544,Aqua,MODIS,99,61.03,295.5,116,D,0
53.9193,117.1008,342,1.3,1.1,2025-05-29,0544,Aqua,MODIS,91,61.03,290.9,64.2,D,0
53.2623,114.0891,332,1.8,1.3,2025-05-29,0544,Aqua,MODIS,59,61.03,295.5,55.1,D,0
53.2677,114.1125,378.8,1.8,1.3,2025-05-29,0544,Aqua,MODIS,100,61.03,293.9,330.4,D,0
53.3934,114.6651,341.9,1.7,1.3,2025-05-29,0544,Aqua,MODIS,91,61.03,296.2,88.4,D,0
53.3987,114.6887,343.1,1.7,1.3,2025-05-29,0544,Aqua,MODIS,93,61.03,295.9,90.7,D,0
53.4506,114.922,341.6,1.6,1.3,2025-05-29,0544,Aqua,MODIS,74,61.03,293.7,83,D,0
53.891,117.0122,331.3,1.3,1.1,2025-05-29,0544,Aqua,MODIS,87,61.03,295.2,39.9,D,0
53.8947,117.0305,371.7,1.3,1.1,2025-05-29,0544,Aqua,MODIS,100,61.03,297.3,175.8,D,0
53.3776,114.6489,330.8,1.7,1.3,2025-05-29,0544,Aqua,MODIS,27,61.03,290.4,52.9,D,0
53.3882,114.696,335.6,1.7,1.3,2025-05-29,0544,Aqua,MODIS,89,61.03,293.3,66,D,0
53.4197,114.8364,318.9,1.7,1.3,2025-05-29,0544,Aqua,MODIS,57,61.03,291.4,24.8,D,0
53.4248,114.8596,330.4,1.7,1.3,2025-05-29,0544,Aqua,MODIS,86,61.03,290.4,50.9,D,0
53.5701,115.5213,307.8,1.5,1.2,2025-05-29,0544,Aqua,MODIS,59,61.03,295.6,9.7,D,0
53.8778,116.9995,320.4,1.3,1.1,2025-05-29,0544,Aqua,MODIS,79,61.03,292.5,23.2,D,0
53.8816,117.0181,318.8,1.3,1.1,2025-05-29,0544,Aqua,MODIS,76,61.03,291.8,21.9,D,0
53.2633,114.2012,345.4,1.8,1.3,2025-05-29,0544,Aqua,MODIS,54,61.03,288.9,109,D,0
53.5126,115.3104,331.4,1.6,1.2,2025-05-29,0544,Aqua,MODIS,87,61.03,292.6,54.2,D,0
53.2467,114.1833,341.2,1.8,1.3,2025-05-29,0544,Aqua,MODIS,58,61.03,290.7,91.5,D,0
53.2525,114.2081,339.4,1.8,1.3,2025-05-29,0544,Aqua,MODIS,34,61.03,290.2,84.3,D,0
53.258,114.2323,349.9,1.8,1.3,2025-05-29,0544,Aqua,MODIS,71,61.03,291.4,134.5,D,0
53.2417,114.2153,337.6,1.8,1.3,2025-05-29,0544,Aqua,MODIS,83,61.03,287.6,85.9,D,0
53.2472,114.2389,347.2,1.8,1.3,2025-05-29,0544,Aqua,MODIS,94,61.03,289.2,126.1,D,0
53.8379,116.9603,325.6,1.3,1.1,2025-05-29,0544,Aqua,MODIS,62,61.03,293.7,28.2,D,0
53.8416,116.9782,334.5,1.3,1.1,2025-05-29,0544,Aqua,MODIS,88,61.03,294.4,48.2,D,0
53.2421,114.2704,365.7,1.8,1.3,2025-05-29,0544,Aqua,MODIS,87,61.03,290,238.9,D,0
53.8244,116.9465,338.7,1.3,1.1,2025-05-29,0544,Aqua,MODIS,91,61.03,296,53.9,D,0
53.8284,116.9658,319.3,1.3,1.1,2025-05-29,0544,Aqua,MODIS,45,61.03,290.6,18.9,D,0
53.1381,113.8809,328.8,1.9,1.3,2025-05-29,0544,Aqua,MODIS,85,61.03,292.9,49.7,D,0
53.8188,116.9715,339.2,1.3,1.1,2025-05-29,0544,Aqua,MODIS,82,61.03,293,55.5,D,0
53.1333,113.9141,331.5,1.9,1.3,2025-05-29,0544,Aqua,MODIS,76,61.03,289.2,62.6,D,0
53.1393,113.9395,332.3,1.9,1.3,2025-05-29,0544,Aqua,MODIS,75,61.03,290.1,63.3,D,0
53.1451,113.964,330.2,1.8,1.3,2025-05-29,0544,Aqua,MODIS,82,61.03,287.4,58,D,0
53.1512,113.9895,328.7,1.8,1.3,2025-05-29,0544,Aqua,MODIS,83,61.03,288.8,52,D,0
53.157,114.014,336.7,1.8,1.3,2025-05-29,0544,Aqua,MODIS,80,61.03,288.3,74,D,0
53.8092,116.9769,379.5,1.3,1.1,2025-05-29,0544,Aqua,MODIS,100,61.03,305.8,221.4,D,0
53.8132,116.9963,348.9,1.3,1.1,2025-05-29,0544,Aqua,MODIS,95,61.03,289.5,86.9,D,0
53.8064,116.9649,354.4,1.3,1.1,2025-05-29,0544,Aqua,MODIS,97,61.03,301.7,100.7,D,0
53.8102,116.9839,395.2,1.3,1.1,2025-05-29,0544,Aqua,MODIS,100,61.03,304,337.4,D,0
53.8141,117.0033,313.9,1.3,1.1,2025-05-29,0544,Aqua,MODIS,31,61.03,286.5,17.5,D,0
53.1316,113.8936,345.4,1.9,1.3,2025-05-29,0544,Aqua,MODIS,94,61.03,290.6,121.9,D,0
53.1376,113.9191,342.1,1.9,1.3,2025-05-29,0544,Aqua,MODIS,92,61.03,291,107.4,D,0
53.1434,113.9442,339.7,1.9,1.3,2025-05-29,0544,Aqua,MODIS,89,61.03,290.5,97,D,0
53.1492,113.9691,325.3,1.8,1.3,2025-05-29,0544,Aqua,MODIS,57,61.03,288.3,46.8,D,0
53.1552,113.995,340.9,1.8,1.3,2025-05-29,0544,Aqua,MODIS,89,61.03,291.9,97,D,0
53.7933,116.953,333.7,1.3,1.1,2025-05-29,0544,Aqua,MODIS,88,61.03,296.7,41.9,D,0
53.797,116.9713,351.1,1.3,1.1,2025-05-29,0544,Aqua,MODIS,96,61.03,296.7,90.5,D,0
53.8007,116.9899,367.9,1.3,1.1,2025-05-29,0544,Aqua,MODIS,100,61.03,295.5,162.3,D,0
53.1555,114.0508,329.5,1.8,1.3,2025-05-29,0544,Aqua,MODIS,46,61.03,287.6,57.7,D,0
53.7799,116.9395,349.3,1.3,1.1,2025-05-29,0544,Aqua,MODIS,95,61.03,298.7,82.9,D,0
53.7838,116.959,362.7,1.3,1.1,2025-05-29,0544,Aqua,MODIS,94,61.03,296.6,134.4,D,0
53.1505,114.0831,333.6,1.8,1.3,2025-05-29,0544,Aqua,MODIS,77,61.03,288.8,76.3,D,0
53.7664,116.9254,359.6,1.3,1.1,2025-05-29,0544,Aqua,MODIS,99,61.03,298.7,121.4,D,0
53.7704,116.9454,353.7,1.3,1.1,2025-05-29,0544,Aqua,MODIS,97,61.03,296.7,99,D,0
53.7744,116.965,418.2,1.3,1.1,2025-05-29,0544,Aqua,MODIS,94,61.03,303,573.5,D,0
53.1455,114.1157,339.4,1.8,1.3,2025-05-29,0544,Aqua,MODIS,86,61.03,286.7,99.4,D,0
53.7529,116.9119,325.1,1.3,1.1,2025-05-29,0544,Aqua,MODIS,31,61.03,294.9,24,D,0
53.7567,116.9306,338.2,1.3,1.1,2025-05-29,0544,Aqua,MODIS,90,61.03,294.9,52.6,D,0
53.1968,114.3914,313.6,1.8,1.3,2025-05-29,0544,Aqua,MODIS,50,61.03,286.9,24.8,D,0
53.2025,114.4162,327.7,1.8,1.3,2025-05-29,0544,Aqua,MODIS,73,61.03,289.8,58.4,D,0
53.3351,115.0017,306.2,1.6,1.3,2025-05-29,0544,Aqua,MODIS,56,61.03,291.6,8.8,D,0
53.7435,116.9181,331.4,1.3,1.1,2025-05-29,0544,Aqua,MODIS,42,61.03,294.5,35.4,D,0
53.3839,115.2742,333.1,1.6,1.2,2025-05-29,0544,Aqua,MODIS,50,61.03,294.9,46,D,0
53.3886,115.2958,339.9,1.6,1.2,2025-05-29,0544,Aqua,MODIS,87,61.03,297.3,66.1,D,0
53.3936,115.3184,393.1,1.6,1.2,2025-05-29,0544,Aqua,MODIS,100,61.03,303.1,400.1,D,0
53.3984,115.3398,385.3,1.6,1.2,2025-05-29,0544,Aqua,MODIS,100,61.03,299.7,329.4,D,0
53.403,115.361,324.6,1.6,1.2,2025-05-29,0544,Aqua,MODIS,38,61.03,292.1,33.7,D,0
53.0351,113.8074,328,1.9,1.3,2025-05-29,0544,Aqua,MODIS,85,61.03,292.2,57.7,D,0
53.3832,115.3242,349.9,1.6,1.2,2025-05-29,0544,Aqua,MODIS,86,61.03,297.4,103.2,D,0
53.3584,115.2653,360.5,1.6,1.2,2025-05-29,0544,Aqua,MODIS,100,61.03,297.4,156.6,D,0
53.3632,115.2869,348.2,1.6,1.2,2025-05-29,0544,Aqua,MODIS,94,61.03,297.4,100.4,D,0
53.5084,115.9511,330.4,1.5,1.2,2025-05-29,0544,Aqua,MODIS,51,61.03,291,45,D,0
53.3432,115.2497,335.5,1.6,1.2,2025-05-29,0544,Aqua,MODIS,89,61.03,297.6,57.7,D,0
53.3481,115.2717,367.4,1.6,1.2,2025-05-29,0544,Aqua,MODIS,100,61.03,296.5,197.5,D,0
53.353,115.2935,361,1.6,1.2,2025-05-29,0544,Aqua,MODIS,99,61.03,293.9,162.5,D,0
53.4987,115.9584,327,1.5,1.2,2025-05-29,0544,Aqua,MODIS,72,61.03,290.9,39.6,D,0
53.5461,116.1795,304,1.4,1.2,2025-05-29,0544,Aqua,MODIS,47,61.03,290.2,8.2,D,0
53.5505,116.2005,316.7,1.4,1.2,2025-05-29,0544,Aqua,MODIS,75,61.03,290.1,23.9,D,0
53.6976,116.9041,336.7,1.3,1.1,2025-05-29,0544,Aqua,MODIS,55,61.03,296.5,46.9,D,0
53.3524,115.2486,347.2,1.6,1.2,2025-05-29,0544,Aqua,MODIS,95,61.03,297.3,97.9,D,0
53.3571,115.2706,385.1,1.6,1.2,2025-05-29,0544,Aqua,MODIS,100,61.03,298.8,330.5,D,0
53.3618,115.2922,363.1,1.6,1.2,2025-05-29,0544,Aqua,MODIS,99,61.03,298.5,172.3,D,0
53.5001,115.9384,313.4,1.5,1.2,2025-05-29,0544,Aqua,MODIS,58,61.03,288.1,19,D,0
53.5044,115.9589,333.7,1.5,1.2,2025-05-29,0544,Aqua,MODIS,88,61.03,291.4,57,D,0
53.6996,116.908,332.1,1.3,1.1,2025-05-29,0544,Aqua,MODIS,67,61.03,296.4,39.2,D,0
53.1733,114.4966,321.3,1.7,1.3,2025-05-29,0544,Aqua,MODIS,57,61.03,289,32.3,D,0
53.342,115.2547,339.6,1.6,1.2,2025-05-29,0544,Aqua,MODIS,91,61.03,296.9,72.4,D,0
53.3468,115.2769,349.1,1.6,1.2,2025-05-29,0544,Aqua,MODIS,89,61.03,293.7,104.2,D,0
53.3516,115.2988,349.3,1.6,1.2,2025-05-29,0544,Aqua,MODIS,81,61.03,290.6,105.5,D,0
53.4945,115.9651,328.6,1.5,1.2,2025-05-29,0544,Aqua,MODIS,85,61.03,290.9,44.6,D,0
53.5412,116.1877,330.3,1.4,1.2,2025-05-29,0544,Aqua,MODIS,86,61.03,293.4,45.6,D,0
